manufacturer_Acer,manufacturer_Apple,manufacturer_Asus,manufacturer_Chuwi,manufacturer_Dell,manufacturer_Fujitsu,manufacturer_Google,manufacturer_HP,manufacturer_Huawei,manufacturer_LG,manufacturer_Lenovo,manufacturer_MSI,manufacturer_Mediacom,manufacturer_Microsoft,manufacturer_Razer,manufacturer_Samsung,manufacturer_Toshiba,manufacturer_Vero,manufacturer_Xiaomi,category_2 in 1 Convertible,category_Gaming,category_Netbook,category_Notebook,category_Ultrabook,category_Workstation,os_Android,os_Linux,os_Windows,os_chrome_os,os_mac_os,os_no_os,cpu_provider_AMD,cpu_provider_Intel,gpu_provider_AMD,gpu_provider_Intel,gpu_provider_Nvidia,screen_size,total_pixels,ram,ssd,hdd,hybrid,clock_speed,weight_kg,price
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,8.0,256.0,0.0,0.0,2.5,1.84,10172448.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,15.6,1049088.0,4.0,0.0,1024.0,0.0,1.1,,2445211.08
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,256.0,0.0,0.0,1.6,,10161333.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,15.6,1049088.0,4.0,0.0,500.0,0.0,1.6,2.2,2444410.8
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,15.6,2073600.0,12.0,0.0,2048.0,0.0,3.6,2.2,7993908.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,0.0,1024.0,0.0,2.4,2.1,6366672.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,13.9,8294400.0,16.0,512.0,0.0,0.0,1.8,1.4,18664308.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,13.3,2073600.0,8.0,256.0,0.0,0.0,1.8,1.2,14040468.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,16.0,256.0,2048.0,0.0,2.8,2.4,10039068.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,1049088.0,2.0,0.0,0.0,32.0,1.6,1.44,2480868.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,16.0,768.0,0.0,0.0,1.9,1.88,14297980.32
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,11.6,1049088.0,4.0,0.0,0.0,32.0,1.1,1.5,3334500.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,15.6,2073600.0,8.0,0.0,1024.0,0.0,1.6,1.9,5895396.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,8294400.0,16.0,512.0,0.0,0.0,2.8,2.06,18027818.64
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,8.0,256.0,0.0,0.0,2.7,1.84,11595168.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,2073600.0,8.0,128.0,1024.0,0.0,2.8,2.7,12528828.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,256.0,0.0,0.0,2.8,2.6,15456696.84
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,16.0,512.0,0.0,0.0,2.5,2.4,12475476.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,15.6,2073600.0,8.0,128.0,2048.0,0.0,1.8,2.02,8633242.8
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,15.6,1049088.0,4.0,0.0,1024.0,0.0,1.1,2.2,2863135.08
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,0.0,1024.0,0.0,2.5,2.65,8883108.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,1049088.0,8.0,0.0,2048.0,0.0,2.5,2.36,4956134.04
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,8.0,256.0,0.0,0.0,2.6,1.36,12688884.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,1049088.0,4.0,0.0,500.0,0.0,2.0,1.86,3903588.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,8.0,256.0,0.0,0.0,2.5,,8402940.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,1440000.0,6.0,128.0,1024.0,0.0,2.5,2.8,6393348.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,8.0,0.0,1024.0,0.0,2.5,1.86,5681988.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,15.6,1049088.0,8.0,256.0,0.0,0.0,2.0,2.2,4437108.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,1049088.0,8.0,0.0,2048.0,0.0,1.6,2.04,3458988.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,17.3,2073600.0,8.0,128.0,1024.0,0.0,1.6,2.8,9647820.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,15.6,2073600.0,8.0,128.0,1024.0,0.0,2.5,2.4,7193628.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,15.6,2073600.0,8.0,256.0,0.0,0.0,2.7,2.33,7993908.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,8.0,256.0,0.0,0.0,2.7,1.36,15561000.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,12.0,512.0,2048.0,0.0,2.7,2.26,9772308.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,15.6,1049088.0,4.0,128.0,0.0,0.0,3.0,2.1,3787992.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,17.3,2073600.0,16.0,256.0,1024.0,0.0,3.0,3.25,19553508.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,17.3,1440000.0,4.0,128.0,0.0,0.0,2.2,2.6,4348188.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,13.3,2073600.0,8.0,256.0,0.0,0.0,1.8,1.62,7727236.92
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,15.6,2073600.0,4.0,256.0,0.0,0.0,3.0,1.91,4348099.08
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,11.6,1049088.0,4.0,128.0,0.0,0.0,1.1,1.59,4917276.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,1049088.0,4.0,0.0,500.0,0.0,1.6,1.8,2747628.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,1049088.0,4.0,0.0,0.0,32.0,1.1,1.5,2543112.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,0.0,1024.0,0.0,2.8,2.4,7522632.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,2073600.0,8.0,128.0,1024.0,0.0,2.8,3.35,10590372.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,15.6,2073600.0,4.0,128.0,0.0,0.0,2.0,1.85,3587922.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,128.0,1024.0,0.0,2.8,2.3,14716260.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,14.0,2073600.0,8.0,256.0,0.0,0.0,2.5,1.5,9772308.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,13.3,2073600.0,16.0,512.0,0.0,0.0,2.7,1.1,15551218.8
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,14.0,3686400.0,8.0,512.0,0.0,0.0,2.7,1.13,20291544.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,13.3,2073600.0,4.0,128.0,0.0,0.0,2.4,1.5,4881708.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,15.6,2073600.0,8.0,0.0,500.0,0.0,2.6,2.23,12173148.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,256.0,0.0,0.0,2.7,,18984420.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,3686400.0,16.0,512.0,0.0,0.0,2.7,1.42,22310028.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,2073600.0,8.0,0.0,1024.0,0.0,2.8,,9238788.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,2073600.0,16.0,256.0,1024.0,0.0,2.8,,14147172.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,1049088.0,12.0,0.0,1024.0,0.0,1.6,2.2,6170959.08
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,2073600.0,8.0,256.0,0.0,0.0,2.8,2.7,11995308.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,15.6,2073600.0,8.0,256.0,0.0,0.0,2.7,2.33,6925712.04
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,15.6,2073600.0,4.0,256.0,0.0,0.0,3.0,1.91,4437108.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,15.6,2073600.0,8.0,256.0,0.0,0.0,1.8,2.1,10933247.52
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,8.0,256.0,0.0,0.0,2.5,1.9,8340696.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,15.6,8294400.0,8.0,256.0,0.0,0.0,2.8,1.78,24115104.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,14.0,3686400.0,16.0,1024.0,0.0,0.0,2.7,1.13,23341500.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,1049088.0,4.0,0.0,1024.0,0.0,1.1,2.2,2720952.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,2073600.0,16.0,256.0,1024.0,0.0,2.8,2.9,13595868.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,15.6,2073600.0,8.0,256.0,1024.0,0.0,1.6,2.1,10176894.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,256.0,0.0,0.0,2.8,2.5,7816068.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,2073600.0,16.0,256.0,1024.0,0.0,2.8,2.8,19998108.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,8.0,512.0,0.0,0.0,2.7,1.1,16654716.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,13.3,2073600.0,16.0,512.0,0.0,0.0,2.5,1.2,15534324.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,8.0,512.0,0.0,0.0,2.8,1.36,14938560.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,4.0,0.0,500.0,0.0,2.0,2.2,3636828.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,11.6,1049088.0,2.0,0.0,0.0,32.0,1.1,1.15,2707169.4
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,512.0,0.0,0.0,2.8,2.67,17117100.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,14.0,3686400.0,8.0,512.0,0.0,0.0,2.8,1.7,17277156.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,15.6,2073600.0,4.0,0.0,1024.0,0.0,2.0,2.1,4170348.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,13.3,2073600.0,8.0,256.0,0.0,0.0,2.5,1.6,7015876.92
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,13.3,2073600.0,8.0,256.0,0.0,0.0,2.5,1.27,8251776.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,15.6,2073600.0,4.0,256.0,0.0,0.0,2.5,2.3,5325418.8
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,13.3,1049088.0,4.0,128.0,0.0,0.0,2.0,1.65,6126588.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,8.0,256.0,0.0,0.0,2.5,1.43,13338000.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,1049088.0,8.0,0.0,1024.0,0.0,2.5,2.14,4801235.4
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,14.0,2073600.0,8.0,256.0,0.0,0.0,1.8,1.75,10807158.96
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,8294400.0,16.0,512.0,0.0,0.0,2.8,,16885908.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,12.3,4990464.0,6.0,0.0,0.0,64.0,1.1,1.4,3992508.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,8.0,256.0,0.0,0.0,2.9,2.31,12688884.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,0.0,1024.0,0.0,2.4,2.3,5308524.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,3686400.0,16.0,256.0,1024.0,0.0,2.9,4.42,24888708.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,128.0,1024.0,0.0,2.8,2.62,10305828.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,15.6,2073600.0,8.0,256.0,2048.0,0.0,1.8,2.02,10158220.8
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,14.0,2073600.0,8.0,256.0,0.0,0.0,2.8,1.6,9772308.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,2073600.0,12.0,256.0,1024.0,0.0,2.8,3.35,17775108.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,11.6,2073600.0,4.0,32.0,0.0,0.0,1.1,1.16,2658708.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,11.6,1049088.0,4.0,0.0,0.0,16.0,1.6,1.15,2391948.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,13.3,2073600.0,8.0,256.0,0.0,0.0,2.7,1.4,8980920.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,4.0,128.0,0.0,0.0,2.7,1.7,5326308.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,15.6,8294400.0,16.0,512.0,0.0,0.0,2.8,2.3,21740940.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,16.0,512.0,0.0,0.0,2.9,2.5,21776508.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,17.3,2073600.0,8.0,256.0,1024.0,0.0,3.2,3.2,15071940.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,1049088.0,4.0,0.0,500.0,0.0,1.6,2.1,3085524.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,12.3,3840000.0,16.0,512.0,0.0,0.0,1.3,1.1,19553508.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,14.0,3686400.0,24.0,512.0,0.0,0.0,2.7,1.32,21180744.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,15.6,2073600.0,4.0,256.0,0.0,0.0,2.5,,4970628.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,17.3,1440000.0,8.0,0.0,1024.0,0.0,2.5,2.8,4614948.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,15.6,2073600.0,4.0,256.0,0.0,0.0,1.6,2.2,6660108.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,12.5,2073600.0,8.0,256.0,0.0,0.0,2.5,1.36,12706668.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,4.0,128.0,0.0,0.0,1.1,2.2,3103308.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,128.0,1024.0,0.0,2.8,2.2,9772308.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,14.0,2073600.0,8.0,256.0,0.0,0.0,2.8,1.64,10483668.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,15.6,1049088.0,4.0,0.0,500.0,0.0,2.5,2.4,3928485.6
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,0.0,1024.0,64.0,3.0,2.23,17721756.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,8.0,256.0,0.0,0.0,2.5,2.2,9138664.08
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,13.5,3393024.0,16.0,512.0,0.0,0.0,2.5,1.25,23021388.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,15.6,1049088.0,8.0,128.0,0.0,0.0,2.5,1.91,5237388.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,15.6,2073600.0,16.0,256.0,0.0,0.0,2.7,2.17,17561700.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,15.6,2073600.0,8.0,512.0,0.0,0.0,2.9,2.31,13640328.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,14.0,2073600.0,8.0,256.0,0.0,0.0,2.5,1.65,11959740.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,15.6,2073600.0,8.0,128.0,1024.0,0.0,1.8,2.36,8705268.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,11.6,1049088.0,4.0,0.0,500.0,0.0,1.6,1.47,4259268.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,17.3,2073600.0,8.0,0.0,1024.0,0.0,2.7,4.42,18193032.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,13.5,3393024.0,4.0,128.0,0.0,0.0,2.2,1.25,8794188.0
